Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,Ram_capacity,Ram_model,Touchscreen,Screen_resolution,Brand_RAM,Model,Clockspeed,Memory1,Memory2,Capacity1,Storage_Type_1,Capacity2,Storage_Type_2
Razer,Gaming,18.4,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7820HK 2.9GHz,64GB,1TB SSD +  1TB HDD,Nvidia GeForce GTX 1080,System Windows 11 Pro,3.49,3899.5,64,,1,3840x2160,Intel,Core i7 7820HK,2.9,1TB SSD, 1TB HDD,1000,SSD,1000,HDD
HP,Ultrabook,17.3,Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,8GB,512GB SSD,Intel HD Graphics 630,Windows 10 S,2.31,912.4,8,,0,1920x1080,Intel,Core i7 7820HQ,2.9,512GB SSD,,512,SSD,,
HP,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,8GB,256GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 S,2.31,980.8,8,,0,1920x1080,Intel,Core i7 7820HQ,2.9,256GB SSD, 1TB HDD,256,SSD,1000,HDD
Lenovo,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,8GB,512GB SSD +  1TB HDD,Nvidia Quadro M2200M,System Windows 11,2.67,1336.3,8,,0,1920x1080,Intel,Core i7 7820HQ,2.9,512GB SSD, 1TB HDD,512,SSD,1000,HDD
Lenovo,Gaming,18.4,Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,16GB,1TB SSD +  512GB HDD,Nvidia Quadro M2200M,System Windows 11 Pro,2.5,1565.8,16,,0,1920x1080,Intel,Core i7 7820HQ,2.9,1TB SSD, 512GB HDD,1000,SSD,512,HDD
Dell,Gaming,18.4,Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,32GB,1TB SSD +  512GB HDD,Nvidia Quadro M1200,System Windows 11 Pro,3.42,1844.5,32,,0,1920x1080,Intel,Core i7 7820HQ,2.9,1TB SSD, 512GB HDD,1000,SSD,512,HDD
Acer,Ultrabook,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7Y75 1.3GHz,8GB,1TB HDD,Intel HD Graphics 615,Windows 10,1.2,734.6,8,,1,1920x1080,Intel,Core i7 7Y75,1.3,1TB HDD,,1000,HDD,,
Dell,Ultrabook,17.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7Y75 1.3GHz,16GB,256GB SSD,Intel HD Graphics 615,Windows 10 S,1.22,1054.3,16,,1,1920x1080,Intel,Core i7 7Y75,1.3,256GB SSD,,256,SSD,,
Dell,Ultrabook,17.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7Y75 1.3GHz,16GB,512GB SSD,Intel HD Graphics 615,System Windows 11,1.22,1214.1,16,,1,3200x1800,Intel,Core i7 7Y75,1.3,512GB SSD,,512,SSD,,
Dell,Ultrabook,17.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7Y75 1.3GHz,16GB,512GB SSD,Intel HD Graphics 615,System Windows 11,1.24,1287.1,16,,1,3200x1800,Intel,Core i7 7Y75,1.3,512GB SSD,,512,SSD,,
Google,Gaming,17.3,Touchscreen 2400x1600,Intel Core i7 7Y75 1.3GHz,16GB,512GB SSD +  1TB HDD,Intel HD Graphics 615,System Windows 11 Pro,1.1,1406.0,16,,1,2400x1600,Intel,Core i7 7Y75,1.3,512GB SSD, 1TB HDD,512,SSD,1000,HDD
Lenovo,Notebook,15.6,Touchscreen 1366x768,Intel Core i7 8550U 1.8GHz,12GB,256GB SSD,Intel HD Graphics 620,Windows 10,2.2,389.4,12,,1,1366x768,Intel,Core i7 8550U,1.8,256GB SSD,,256,SSD,,
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,4GB,500GB HDD,Intel HD Graphics 620,Windows 10,1.91,421.3,4,,0,1920x1080,Intel,Core i7 8550U,1.8,500GB HDD,,500,HDD,,
Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,500GB HDD,Nvidia GeForce MX150,Windows 10,2.2,440.5,8,,0,1920x1080,Intel,Core i7 8550U,1.8,500GB HDD,,500,HDD,,
HP,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,500GB HDD,Nvidia GeForce GTX 940MX,Windows 10,1.83,446.9,8,,0,1920x1080,Intel,Core i7 8550U,1.8,500GB HDD,,500,HDD,,
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,500GB HDD,AMD Radeon 520,Windows 10,2.14,470.0,8,,0,1920x1080,Intel,Core i7 8550U,1.8,500GB HDD,,500,HDD,,
Acer,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,500GB HDD,Nvidia GeForce MX130,Windows 10,2.2,476.3,8,,0,1920x1080,Intel,Core i7 8550U,1.8,500GB HDD,,500,HDD,,
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,128GB SSD,AMD Radeon 520,Windows 10,2.13,490.9,8,,0,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD,,128,SSD,,
Dell,Notebook,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,128GB SSD,Intel UHD Graphics 620,Windows 10,2.08,523.6,8,,1,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD,,128,SSD,,
Dell,Notebook,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,128GB SSD,Intel UHD Graphics 620,Windows 10,1.62,536.4,8,,1,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD,,128,SSD,,
Acer,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,128GB SSD,Nvidia GeForce MX150,Windows 10,2.2,537.7,8,,0,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD,,128,SSD,,
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,128GB SSD,Intel UHD Graphics 620,Windows 10,2.02,546.7,8,,0,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD,,128,SSD,,
Dell,Notebook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,128GB SSD,Intel UHD Graphics 620,Windows 10,1.62,555.6,8,,1,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD,,128,SSD,,
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,128GB SSD,AMD Radeon 530,Windows 10,2.2,556.2,8,,0,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD,,128,SSD,,
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,128GB SSD,Intel UHD Graphics 620,Windows 10,2.05,562.6,8,,0,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD,,128,SSD,,
Acer,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,Intel UHD Graphics 620,Windows 10,1.6,565.2,8,,0,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD,,256,SSD,,
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,Intel UHD Graphics 620,Windows 10,2.17,574.7,8,,0,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD,,256,SSD,,
HP,Notebook,17.3,IPS Panel Full HD 1366x768,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,Intel UHD Graphics 620,System Windows 10 Home,2.1,576.7,8,,0,1366x768,Intel,Core i7 8550U,1.8,256GB SSD,,256,SSD,,
Dell,Notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,AMD Radeon 530,System Windows 10 Home,2.2,587.6,8,,0,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD,,256,SSD,,
Dell,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,AMD Radeon 530,System Windows 10 Home,1.4,595.8,8,,0,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD,,256,SSD,,
Acer,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,Nvidia GeForce MX150,System Windows 10 Home,3,608.0,8,,0,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD,,256,SSD,,
Dell,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,AMD Radeon 530,System Windows 10 Home,1.4,610.6,8,,0,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD,,256,SSD,,
Dell,Ultrabook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,1TB HDD,AMD Radeon 530,Windows 10,2.02,620.8,8,,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,,1000,HDD,,
Dell,Ultrabook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,1TB HDD,AMD Radeon 530,Windows 10,2.36,625.9,8,,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,,1000,HDD,,
Dell,Ultrabook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,1TB HDD,AMD Radeon 530,Windows 10,2.2,629.8,8,,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,,1000,HDD,,
HP,Ultrabook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,1TB HDD,Intel UHD Graphics 620,Windows 10,1.63,631.7,8,,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,,1000,HDD,,
HP,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,1TB HDD,Nvidia GeForce 930MX ,Windows 10,2.5,650.9,8,,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,,1000,HDD,,
HP,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,1TB HDD,Nvidia GeForce 930MX,Windows 10,1.63,659.2,8,,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,,1000,HDD,,
HP,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,1TB HDD,Nvidia GeForce 930MX ,Windows 10,2.5,668.1,8,,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,,1000,HDD,,
Dell,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,1TB HDD,AMD Radeon 530,Windows 10,2.02,670.7,8,,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,,1000,HDD,,
Dell,Ultrabook,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,1TB HDD,Intel UHD Graphics 620,Windows 10,1.56,670.7,8,,1,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,,1000,HDD,,
HP,Ultrabook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,1TB HDD,Nvidia GeForce MX150,Windows 10,2.9,677.1,8,,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,,1000,HDD,,
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,1TB HDD,Intel UHD Graphics 620,Windows 10,1.63,693.1,8,,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,,1000,HDD,,
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,1TB HDD,AMD Radeon 530,Windows 10,2.8,693.7,8,,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,,1000,HDD,,
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,1TB HDD,AMD Radeon 530,Linux,2.8,702.7,8,,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,,1000,HDD,,
Asus,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,1TB HDD,Intel UHD Graphics 620,Windows 10,1.25,702.7,8,,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,,1000,HDD,,
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,1TB HDD,Intel UHD Graphics 620,Windows 10,1.49,705.2,8,,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,,1000,HDD,,
Asus,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,1TB HDD,Nvidia GeForce 940MX,Windows 10,1.7,714.8,8,,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,,1000,HDD,,
Dell,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,1TB HDD,Nvidia GeForce 940MX,Windows 10,2.16,722.7,8,,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,,1000,HDD,,
Dell,Ultrabook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16GB,1TB HDD,AMD Radeon 530,Windows 10,2.2,725.7,16,,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,,1000,HDD,,
Dell,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,1TB HDD,AMD Radeon 530,Windows 10,2.8,730.1,8,,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,,1000,HDD,,
Dell,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,1TB HDD,AMD Radeon 530,Windows 10,2.02,730.4,8,,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,,1000,HDD,,
Asus,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,1TB HDD,Nvidia GeForce 150MX,Windows 10,2.1,732.1,8,,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,,1000,HDD,,
HP,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,128GB SSD +  1TB HDD,Intel UHD Graphics 620,Windows 10 Pro,2.1,741.0,8,,0,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD, 1TB HDD,128,SSD,1000,HDD
HP,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,128GB SSD +  1TB HDD,Intel UHD Graphics 620,Windows 10 Pro,1.49,765.3,8,,0,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Lenovo,Ultrabook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,AMD Radeon RX 550,Windows 10 Pro,1.75,777.1,8,,0,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD,,256,SSD,,
Dell,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD +  2TB HDD,AMD Radeon 530,Windows 10 Pro,2.2,779.5,8,,0,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD, 2TB HDD,256,SSD,2000,HDD
Lenovo,Ultrabook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,AMD Radeon RX 550,Windows 10 Pro,2.1,786.1,8,,0,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD,,256,SSD,,
Asus,Ultrabook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,128GB SSD +  1TB HDD,Nvidia GeForce MX150,Windows 10 Pro,1.5,806.9,8,,0,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Dell,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,128GB SSD +  1TB HDD,Nvidia GeForce 940MX,Windows 10 Pro,2.16,806.9,8,,0,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD, 1TB HDD,128,SSD,1000,HDD
HP,Ultrabook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,128GB SSD +  1TB HDD,Nvidia GeForce 930MX ,Windows 10 Pro,2.5,812.6,8,,0,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Dell,Ultrabook,17.3,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,128GB SSD +  1TB HDD,Intel UHD Graphics 620,Windows 10 S,1.62,817.7,8,,1,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Dell,Ultrabook,17.3,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,128GB SSD +  1TB HDD,Intel UHD Graphics 620,Windows 10 S,2,821.6,8,,1,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Dell,Ultrabook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,128GB SSD +  1TB HDD,AMD Radeon 530,Windows 10 S,2.8,830.5,8,,0,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Dell,Ultrabook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16GB,512GB SSD,AMD Radeon 530,Windows 10 S,2.8,892.5,16,,0,1920x1080,Intel,Core i7 8550U,1.8,512GB SSD,,512,SSD,,
Dell,Ultrabook,17.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 8550U 1.8GHz,8GB,512GB SSD,Intel UHD Graphics 620,Windows 10 S,1.2,894.5,8,,1,3200x1800,Intel,Core i7 8550U,1.8,512GB SSD,,512,SSD,,
Dell,Ultrabook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,512GB SSD,Intel UHD Graphics 620,Windows 10 S,1.2,926.4,8,,0,1920x1080,Intel,Core i7 8550U,1.8,512GB SSD,,512,SSD,,
Asus,Ultrabook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16GB,256GB SSD +  1TB HDD,Nvidia GeForce MX150,System Windows 11 Pro,1.3,955.8,16,,0,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD, 1TB HDD,256,SSD,1000,HDD
Lenovo,Ultrabook,17.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD +  1TB HDD,Intel UHD Graphics 620,System Windows 11 Pro,1.19,958.4,8,,1,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD, 1TB HDD,256,SSD,1000,HDD
Asus,Ultrabook,17.3,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD +  1TB HDD,Intel UHD Graphics 620,System Windows 11 Pro,1.1,958.4,8,,1,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD, 1TB HDD,256,SSD,1000,HDD
Dell,Gaming,17.3,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,16GB,256GB SSD +  1TB HDD,Nvidia GeForce 150MX,Windows 10 S,2.77,990.4,16,,1,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD, 1TB HDD,256,SSD,1000,HDD
Dell,Gaming,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD +  1TB HDD,Intel UHD Graphics 620,Windows 10 S,1.2,1009.5,8,,0,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD, 1TB HDD,256,SSD,1000,HDD
Dell,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,Intel UHD Graphics 620,Windows 10 S,1.21,1054.3,8,,0,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD,,256,SSD,,
Lenovo,Ultrabook,17.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,512GB SSD,Intel UHD Graphics 620,System Windows 11,1.37,1182.2,8,,1,1920x1080,Intel,Core i7 8550U,1.8,512GB SSD,,512,SSD,,
Lenovo,Ultrabook,17.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U 1.8GHz,16GB,512GB SSD,Intel UHD Graphics 620,System Windows 11,1.4,1182.2,16,,1,3840x2160,Intel,Core i7 8550U,1.8,512GB SSD,,512,SSD,,
Dell,Ultrabook,17.3,Touchscreen / Quad HD+ 3200x1800,Intel Core i7 8550U 1.8GHz,16GB,512GB SSD,Intel UHD Graphics 620,System Windows 11,1.2,1195.0,16,,0,3200x1800,Intel,Core i7 8550U,1.8,512GB SSD,,512,SSD,,
Dell,Ultrabook,17.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U 1.8GHz,8GB,512GB SSD,Intel UHD Graphics 620,System Windows 11,1.21,1246.1,8,,1,3840x2160,Intel,Core i7 8550U,1.8,512GB SSD,,512,SSD,,
HP,Ultrabook,17.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U 1.8GHz,16GB,512GB SSD,Intel UHD Graphics 620,System Windows 11,1.29,1278.1,16,,1,3840x2160,Intel,Core i7 8550U,1.8,512GB SSD,,512,SSD,,
Lenovo,Gaming,17.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U 1.8GHz,16GB,512GB SSD +  1TB HDD,Intel UHD Graphics 620,System Windows 11,1.4,1342.0,16,,1,3840x2160,Intel,Core i7 8550U,1.8,512GB SSD, 1TB HDD,512,SSD,1000,HDD
LG,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16GB,1TB SSD,Intel HD Graphics 620,System Windows 11 Pro,1.09,1469.9,16,,0,1920x1080,Intel,Core i7 8550U,1.8,1TB SSD,,1000,SSD,,
HP,Gaming,18.4,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U 1.8GHz,16GB,1TB SSD,Intel UHD Graphics 620,System Windows 11 Pro,1.29,1565.8,16,,1,3840x2160,Intel,Core i7 8550U,1.8,1TB SSD,,1000,SSD,,
Dell,Gaming,17.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U 1.8GHz,32GB,1TB SSD +  512GB HDD,Intel UHD Graphics 620,System Windows 11 Pro,1.21,1597.8,32,,1,3840x2160,Intel,Core i7 8550U,1.8,1TB SSD, 512GB HDD,1000,SSD,512,HDD
Dell,Ultrabook,17.3,Full HD 1920x1080,Intel Core i7 8650U 1.9GHz,8GB,128GB SSD +  1TB HDD,Intel UHD Graphics 620,Windows 10 S,1.88,829.9,8,,0,1920x1080,Intel,Core i7 8650U,1.9,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Dell,Gaming,17.3,Full HD 1920x1080,Intel Core i7 8650U 1.9GHz,16GB,512GB SSD +  256GB SSD,Intel UHD Graphics 620,Windows 10 S,1.88,1028.1,16,,0,1920x1080,Intel,Core i7 8650U,1.9,512GB SSD, 256GB SSD,512,SSD,256,SSD
Apple,Ultrabook,15.6,IPS Panel Retina Display 2304x1440,Intel Core M 1.1GHz,8GB,128GB SSD +  1TB HDD,Intel HD Graphics 5300,Mac OS X,0.920,743.6,8,,0,2304x1440,Intel,Core M,1.1,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Apple,Ultrabook,17.3,IPS Panel Retina Display 2304x1440,Intel Core M 1.1GHz,8GB,128GB SSD +  1TB HDD,Intel HD Graphics 515,Mac OS X,0.920,831.2,8,,0,2304x1440,Intel,Core M,1.1,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Apple,Ultrabook,15.6,IPS Panel Retina Display 2304x1440,Intel Core M 1.2GHz,8GB,128GB SSD +  1TB HDD,Intel HD Graphics 5300,Mac OS X,0.920,744.9,8,,0,2304x1440,Intel,Core M,1.2,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Apple,Ultrabook,17.3,IPS Panel Retina Display 2304x1440,Intel Core M 1.2GHz,8GB,128GB SSD +  1TB HDD,Intel HD Graphics 515,Mac OS X,0.920,817.7,8,,0,2304x1440,Intel,Core M,1.2,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Asus,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core M 6Y30 0.9GHz,8GB,500GB HDD,Intel HD Graphics 515,Windows 10,1.2,466.1,8,,0,1920x1080,Intel,Core M 6Y30,0.9,500GB HDD,,500,HDD,,
Asus,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core M 6Y30 0.9GHz,8GB,500GB HDD,Intel HD Graphics 515,Windows 10,1.2,466.1,8,,0,1920x1080,Intel,Core M 6Y30,0.9,500GB HDD,,500,HDD,,
Asus,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core M 6Y30 0.9GHz,8GB,500GB HDD,Intel HD Graphics 515,Windows 10,1.2,466.1,8,,0,1920x1080,Intel,Core M 6Y30,0.9,500GB HDD,,500,HDD,,
HP,Ultrabook,17.3,Quad HD+ / Touchscreen 3200x1800,Intel Core M 6Y54 1.1GHz,8GB,256GB SSD,Intel HD Graphics 515,Windows 10 S,1.16,1086.3,8,,1,3200x1800,Intel,Core M 6Y54,1.1,256GB SSD,,256,SSD,,
Lenovo,Ultrabook,17.3,IPS Panel Touchscreen 2560x1440,Intel Core M 6Y75 1.2GHz,8GB,512GB SSD,Intel HD Graphics 515,Windows 10 S,0.99,894.5,8,,1,2560x1440,Intel,Core M 6Y75,1.2,512GB SSD,,512,SSD,,
HP,Ultrabook,17.3,Full HD 1920x1080,Intel Core M 6Y75 1.2GHz,8GB,512GB SSD,Intel HD Graphics 515,System Windows 11,0.97,1219.9,8,,0,1920x1080,Intel,Core M 6Y75,1.2,512GB SSD,,512,SSD,,
HP,Ultrabook,17.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,Intel Core M 6Y75 1.2GHz,16GB,512GB SSD,Intel HD Graphics 515,System Windows 11,1.16,1256.3,16,,1,3200x1800,Intel,Core M 6Y75,1.2,512GB SSD,,512,SSD,,
HP,Ultrabook,17.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core M 6Y75 1.2GHz,16GB,512GB SSD,Intel HD Graphics 515,System Windows 11,0.97,1287.7,16,,1,3840x2160,Intel,Core M 6Y75,1.2,512GB SSD,,512,SSD,,
HP,Gaming,18.4,4K Ultra HD / Touchscreen 3840x2160,Intel Core M 6Y75 1.2GHz,8GB,1TB SSD +  512GB HDD,Intel HD Graphics 515,System Windows 11 Pro,1.09,1982.0,8,,1,3840x2160,Intel,Core M 6Y75,1.2,1TB SSD, 512GB HDD,1000,SSD,512,HDD
Dell,Notebook,15.6,Touchscreen 1366x768,Intel Core M 7Y30 1.0GHz,8GB,256GB SSD,Intel HD Graphics 615,Windows 10,1.39,385.5,8,,1,1366x768,Intel,Core M 7Y30,1.0,256GB SSD,,256,SSD,,
Apple,Ultrabook,17.3,IPS Panel Retina Display 2304x1440,Intel Core M m3 1.2GHz,8GB,128GB SSD +  1TB HDD,Intel HD Graphics 615,macOS,0.92,807.1,8,,0,2304x1440,Intel,Core M m3,1.2,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Asus,Notebook,12.5,Full HD / Touchscreen 1920x1080,Intel Core M M3-6Y30 0.9GHz,8GB,500GB HDD,Intel HD Graphics 515,Windows 10,1.2,427.7,8,,1,1920x1080,Intel,Core M M3-6Y30,0.9,500GB HDD,,500,HDD,,
