Company,TypeName,Inches,OpSys,Weight,Price,Ram_capacity,Ram_model,Touchscreen,Screen_resolution,Brand_RAM,Model,Clockspeed,Memory1,Memory2,Capacity1,Storage_Type_1,Capacity2,Storage_Type_2,ScreenResolution_encoded,Cpu_encoded,Gpu_encoded,Memory_encoded
Lenovo,Ultrabook,17.3,System Windows 11,2.67,1230.8,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,0,512.0,SSD,0.0,0,35,100,101,11
Lenovo,Ultrabook,17.3,System Windows 11,1.7,1242.3,8.0,0,0,2560x1440,Intel,Core i7 7700HQ,2.8,512GB SSD,0,512.0,SSD,0.0,0,44,100,74,11
Asus,Ultrabook,17.3,System Windows 11,2.9,1246.1,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,0,512.0,SSD,0.0,0,35,100,79,11
Asus,Ultrabook,17.3,System Windows 11,1.8,1267.9,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,0,512.0,SSD,0.0,0,35,100,76,11
HP,Ultrabook,17.3,System Windows 11,3.35,1278.1,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,0,512.0,SSD,0.0,0,35,100,80,11
Dell,Ultrabook,17.3,System Windows 11,2.06,1296.3,16.0,0,1,3840x2160,Intel,Core i7 7700HQ,2.8,512GB SSD,1,512.0,SSD,1000.0,1,32,100,75,12
MSI,Ultrabook,17.3,System Windows 11,2.9,1297.3,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,1,512.0,SSD,1000.0,1,35,100,80,12
MSI,Ultrabook,17.3,System Windows 11,2.43,1310.0,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,1,512.0,SSD,1000.0,1,35,100,79,12
Asus,Ultrabook,17.3,System Windows 11,2.73,1310.6,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,1,512.0,SSD,1000.0,1,35,100,79,12
HP,Gaming,17.3,System Windows 11,3.14,1320.2,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,1,512.0,SSD,1000.0,1,35,100,103,12
MSI,Gaming,17.3,System Windows 11,1.8,1339.1,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,1,512.0,SSD,1000.0,1,35,100,79,12
MSI,Gaming,17.3,System Windows 11,2.8,1342.0,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,1,512.0,SSD,1000.0,1,42,100,80,12
Asus,Gaming,17.3,System Windows 11,2.9,1356.7,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,1,512.0,SSD,1000.0,1,35,100,80,12
MSI,Gaming,17.3,System Windows 11 Pro,1.8,1433.1,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,1,512.0,SSD,1000.0,1,35,100,80,12
MSI,Gaming,17.3,System Windows 11 Pro,2.8,1437.9,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB SSD,0,1000.0,SSD,0.0,0,35,100,80,4
MSI,Gaming,17.3,System Windows 11 Pro,2.94,1450.0,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB SSD,0,1000.0,SSD,0.0,0,35,100,80,4
MSI,Gaming,17.3,System Windows 11 Pro,1.8,1469.9,16.0,0,0,3840x2160,Intel,Core i7 7700HQ,2.8,1TB SSD,0,1000.0,SSD,0.0,0,33,100,79,4
Acer,Gaming,17.3,System Windows 11 Pro,4.2,1469.9,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB SSD,0,1000.0,SSD,0.0,0,42,100,79,4
Dell,Gaming,17.3,System Windows 11 Pro,2.06,1532.5,16.0,0,1,3840x2160,Intel,Core i7 7700HQ,2.8,1TB SSD,0,1000.0,SSD,0.0,0,32,100,75,4
Dell,Gaming,17.3,System Windows 11 Pro,2.06,1533.8,16.0,0,1,3840x2160,Intel,Core i7 7700HQ,2.8,1TB SSD,0,1000.0,SSD,0.0,0,32,100,75,4
Dell,Gaming,17.3,System Windows 11 Pro,1.78,1539.6,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB SSD,0,1000.0,SSD,0.0,0,35,100,101,4
MSI,Gaming,17.3,System Windows 11 Pro,2.9,1544.1,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB SSD,0,1000.0,SSD,0.0,0,35,100,80,4
HP,Gaming,17.3,System Windows 11 Pro,2.6,1546.6,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB SSD,0,1000.0,SSD,0.0,0,35,100,103,4
Asus,Gaming,17.3,System Windows 11 Pro,2.9,1546.6,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB SSD,0,1000.0,SSD,0.0,0,35,100,80,4
Asus,Gaming,18.4,System Windows 11 Pro,2.2,1565.8,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB SSD,1,1000.0,SSD,512.0,1,35,100,80,6
MSI,Gaming,18.4,System Windows 11 Pro,2.43,1565.8,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB SSD,1,1000.0,SSD,512.0,1,35,100,80,6
Dell,Gaming,17.3,System Windows 11 Pro,4.42,1570.5,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB SSD,1,1000.0,SSD,512.0,1,42,100,79,6
MSI,Gaming,17.3,System Windows 11 Pro,3.78,1597.8,32.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB SSD,1,1000.0,SSD,512.0,1,35,100,80,6
MSI,Gaming,17.3,System Windows 11 Pro,4.14,1597.8,32.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB SSD,1,1000.0,SSD,512.0,1,35,100,80,6
Dell,Gaming,17.3,System Windows 11 Pro,4.36,1601.6,32.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB SSD,1,1000.0,SSD,512.0,1,42,100,79,6
Razer,Gaming,17.3,System Windows 11 Pro,1.95,1661.7,32.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB SSD,1,1000.0,SSD,512.0,1,35,100,79,6
Acer,Gaming,17.3,System Windows 11 Pro,4.2,1661.7,32.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB SSD,1,1000.0,SSD,512.0,1,42,100,80,6
Dell,Gaming,17.3,System Windows 11 Pro,2.06,1687.3,32.0,0,1,3840x2160,Intel,Core i7 7700HQ,2.8,1TB SSD,1,1000.0,SSD,512.0,1,32,100,75,6
Dell,Gaming,18.4,System Windows 11 Pro,4.42,1725.6,32.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB SSD,1,1000.0,SSD,512.0,1,42,100,80,6
Dell,Gaming,18.4,System Windows 11 Pro,1.78,1733.9,32.0,0,1,3840x2160,Intel,Core i7 7700HQ,2.8,1TB SSD,1,1000.0,SSD,512.0,1,32,100,101,6
Dell,Gaming,18.4,System Windows 11 Pro,3.21,1774.0,32.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB SSD,1,1000.0,SSD,512.0,1,35,100,80,6
Dell,Gaming,18.4,System Windows 11 Pro,4.42,1834.3,32.0,0,0,3840x2160,Intel,Core i7 7700HQ,2.8,1TB SSD,1,1000.0,SSD,512.0,1,39,100,80,6
Razer,Gaming,18.4,System Windows 11 Pro,1.95,1853.5,32.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB SSD,1,1000.0,SSD,512.0,1,35,100,79,6
Asus,Gaming,18.4,System Windows 11 Pro,2.24,1897.6,32.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB SSD,1,1000.0,SSD,512.0,1,35,100,96,6
Lenovo,Gaming,18.4,System Windows 11 Pro,3.4,1917.4,32.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB SSD,1,1000.0,SSD,512.0,1,42,100,109,6
Dell,Gaming,18.4,System Windows 11 Pro,4.42,1926.2,32.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB SSD,1,1000.0,SSD,512.0,1,42,100,80,6
Dell,Gaming,18.4,System Windows 11 Pro,4.42,1964.7,32.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB SSD,1,1000.0,SSD,512.0,1,42,100,80,6
Dell,Gaming,18.4,System Windows 11 Pro,4.42,2012.3,32.0,0,0,3840x2160,Intel,Core i7 7700HQ,2.8,1TB SSD,1,1000.0,SSD,1000.0,1,39,100,80,5
Dell,Gaming,18.4,System Windows 11 Pro,4.42,2013.3,32.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB SSD,1,1000.0,SSD,1000.0,1,42,100,80,5
Dell,Gaming,18.4,System Windows 11 Pro,4.36,2016.5,16.0,0,0,3840x2160,Intel,Core i7 7700HQ,2.8,1TB SSD,1,1000.0,SSD,1000.0,1,39,100,80,5
Razer,Gaming,18.4,System Windows 11 Pro,1.95,2237.1,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB SSD,1,1000.0,SSD,1000.0,1,35,100,79,5
Dell,Gaming,18.4,System Windows 11 Pro,4.42,2294.5,64.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB SSD,1,1000.0,SSD,1000.0,1,42,100,81,5
Dell,Gaming,18.4,System Windows 11 Pro,4.36,2339.7,64.0,0,0,3840x2160,Intel,Core i7 7700HQ,2.8,1TB SSD,1,1000.0,SSD,1000.0,1,33,100,80,5
MSI,Gaming,18.4,System Windows 11 Pro,4.14,1744.8,32.0,0,0,1920x1080,Intel,Core i7 7820HK,2.9,1TB SSD,1,1000.0,SSD,512.0,1,35,101,80,6
Dell,Gaming,18.4,System Windows 11 Pro,4.42,1789.6,32.0,0,0,2560x1440,Intel,Core i7 7820HK,2.9,1TB SSD,1,1000.0,SSD,512.0,1,37,101,80,6
Dell,Gaming,18.4,System Windows 11 Pro,3.49,1799.0,32.0,0,0,1920x1080,Intel,Core i7 7820HK,2.9,1TB SSD,1,1000.0,SSD,512.0,1,35,101,80,6
Asus,Gaming,18.4,System Windows 11 Pro,3.6,1917.4,32.0,0,0,1920x1080,Intel,Core i7 7820HK,2.9,1TB SSD,1,1000.0,SSD,512.0,1,35,101,82,6
Asus,Gaming,18.4,System Windows 11 Pro,4.7,2487.1,64.0,0,0,1920x1080,Intel,Core i7 7820HK,2.9,1TB SSD,1,1000.0,SSD,1000.0,1,35,101,82,5
Razer,Gaming,18.4,System Windows 11 Pro,3.49,3515.8,64.0,0,1,3840x2160,Intel,Core i7 7820HK,2.9,1TB SSD,1,1000.0,SSD,1000.0,1,32,101,82,5
Razer,Gaming,18.4,System Windows 11 Pro,3.49,3899.5,64.0,0,1,3840x2160,Intel,Core i7 7820HK,2.9,1TB SSD,1,1000.0,SSD,1000.0,1,32,101,82,5
HP,Ultrabook,17.3,Windows 10 S,2.31,912.4,8.0,0,0,1920x1080,Intel,Core i7 7820HQ,2.9,512GB SSD,0,512.0,SSD,0.0,0,35,102,55,11
HP,Gaming,17.3,Windows 10 S,2.31,980.8,8.0,0,0,1920x1080,Intel,Core i7 7820HQ,2.9,256GB SSD,1,256.0,SSD,1000.0,1,42,102,53,8
Lenovo,Gaming,17.3,System Windows 11,2.67,1336.3,8.0,0,0,1920x1080,Intel,Core i7 7820HQ,2.9,512GB SSD,1,512.0,SSD,1000.0,1,35,102,104,12
Lenovo,Gaming,18.4,System Windows 11 Pro,2.5,1565.8,16.0,0,0,1920x1080,Intel,Core i7 7820HQ,2.9,1TB SSD,1,1000.0,SSD,512.0,1,35,102,104,6
Dell,Gaming,18.4,System Windows 11 Pro,3.42,1844.5,32.0,0,0,1920x1080,Intel,Core i7 7820HQ,2.9,1TB SSD,1,1000.0,SSD,512.0,1,35,102,101,6
Acer,Ultrabook,15.6,Windows 10,1.2,734.6,8.0,0,1,1920x1080,Intel,Core i7 7Y75,1.3,1TB HDD,0,1000.0,HDD,0.0,0,40,103,52,3
Dell,Ultrabook,17.3,Windows 10 S,1.22,1054.3,16.0,0,1,1920x1080,Intel,Core i7 7Y75,1.3,256GB SSD,0,256.0,SSD,0.0,0,34,103,52,7
Dell,Ultrabook,17.3,System Windows 11,1.22,1214.1,16.0,0,1,3200x1800,Intel,Core i7 7Y75,1.3,512GB SSD,0,512.0,SSD,0.0,0,57,103,52,11
Dell,Ultrabook,17.3,System Windows 11,1.24,1287.1,16.0,0,1,3200x1800,Intel,Core i7 7Y75,1.3,512GB SSD,0,512.0,SSD,0.0,0,57,103,52,11
Google,Gaming,17.3,System Windows 11 Pro,1.1,1406.0,16.0,0,1,2400x1600,Intel,Core i7 7Y75,1.3,512GB SSD,1,512.0,SSD,1000.0,1,64,103,52,12
Lenovo,Notebook,15.6,Windows 10,2.2,389.4,12.0,0,1,1366x768,Intel,Core i7 8550U,1.8,256GB SSD,0,256.0,SSD,0.0,0,62,104,53,7
HP,Notebook,15.6,Windows 10,1.91,421.3,4.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,500GB HDD,0,500.0,HDD,0.0,0,35,104,53,10
Acer,Notebook,15.6,Windows 10,2.2,440.5,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,500GB HDD,0,500.0,HDD,0.0,0,35,104,98,10
HP,Notebook,15.6,Windows 10,1.83,446.9,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,500GB HDD,0,500.0,HDD,0.0,0,42,104,85,10
Dell,Notebook,15.6,Windows 10,2.14,470.0,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,500GB HDD,0,500.0,HDD,0.0,0,35,104,6,10
Acer,Notebook,15.6,Windows 10,2.2,476.3,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,500GB HDD,0,500.0,HDD,0.0,0,42,104,97,10
Dell,Notebook,15.6,Windows 10,2.13,490.9,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD,0,128.0,SSD,0.0,0,35,104,6,1
Dell,Notebook,15.6,Windows 10,2.08,523.6,8.0,0,1,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD,0,128.0,SSD,0.0,0,40,104,61,1
Dell,Notebook,13.3,Windows 10,1.62,536.4,8.0,0,1,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD,0,128.0,SSD,0.0,0,40,104,61,1
Acer,Notebook,15.6,Windows 10,2.2,537.7,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD,0,128.0,SSD,0.0,0,42,104,98,1
Dell,Notebook,15.6,Windows 10,2.02,546.7,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD,0,128.0,SSD,0.0,0,35,104,61,1
Dell,Notebook,13.3,Windows 10,1.62,555.6,8.0,0,1,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD,0,128.0,SSD,0.0,0,34,104,61,1
Dell,Notebook,15.6,Windows 10,2.2,556.2,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD,0,128.0,SSD,0.0,0,35,104,7,1
Lenovo,Notebook,15.6,Windows 10,2.05,562.6,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD,0,128.0,SSD,0.0,0,35,104,61,1
Acer,Notebook,14.0,Windows 10,1.6,565.2,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD,0,256.0,SSD,0.0,0,42,104,61,7
Lenovo,Notebook,15.6,Windows 10,2.17,574.7,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD,0,256.0,SSD,0.0,0,35,104,61,7
HP,Notebook,17.3,System Windows 10 Home,2.1,576.7,8.0,0,0,1366x768,Intel,Core i7 8550U,1.8,256GB SSD,0,256.0,SSD,0.0,0,41,104,61,7
Dell,Notebook,17.3,System Windows 10 Home,2.2,587.6,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD,0,256.0,SSD,0.0,0,35,104,7,7
Dell,Notebook,17.3,System Windows 10 Home,1.4,595.8,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD,0,256.0,SSD,0.0,0,42,104,7,7
Acer,Ultrabook,17.3,System Windows 10 Home,3.0,608.0,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD,0,256.0,SSD,0.0,0,42,104,98,7
Dell,Ultrabook,17.3,System Windows 10 Home,1.4,610.6,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD,0,256.0,SSD,0.0,0,42,104,7,7
Dell,Ultrabook,17.3,Windows 10,2.02,620.8,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,0,1000.0,HDD,0.0,0,35,104,7,3
Dell,Ultrabook,17.3,Windows 10,2.36,625.9,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,0,1000.0,HDD,0.0,0,35,104,7,3
Dell,Ultrabook,17.3,Windows 10,2.2,629.8,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,0,1000.0,HDD,0.0,0,35,104,7,3
HP,Ultrabook,17.3,Windows 10,1.63,631.7,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,0,1000.0,HDD,0.0,0,35,104,61,3
HP,Ultrabook,15.6,Windows 10,2.5,650.9,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,0,1000.0,HDD,0.0,0,35,104,70,3
HP,Ultrabook,15.6,Windows 10,1.63,659.2,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,0,1000.0,HDD,0.0,0,35,104,69,3
HP,Ultrabook,15.6,Windows 10,2.5,668.1,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,0,1000.0,HDD,0.0,0,35,104,70,3
Dell,Ultrabook,15.6,Windows 10,2.02,670.7,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,0,1000.0,HDD,0.0,0,35,104,7,3
Dell,Ultrabook,15.6,Windows 10,1.56,670.7,8.0,0,1,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,0,1000.0,HDD,0.0,0,34,104,61,3
HP,Ultrabook,15.6,Windows 10,2.9,677.1,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,0,1000.0,HDD,0.0,0,42,104,98,3
HP,Notebook,15.6,Windows 10,1.63,693.1,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,0,1000.0,HDD,0.0,0,35,104,61,3
Dell,Notebook,15.6,Windows 10,2.8,693.7,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,0,1000.0,HDD,0.0,0,35,104,7,3
Dell,Notebook,15.6,Linux,2.8,702.7,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,0,1000.0,HDD,0.0,0,35,104,7,3
Asus,Notebook,15.6,Windows 10,1.25,702.7,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,0,1000.0,HDD,0.0,0,35,104,61,3
HP,Notebook,15.6,Windows 10,1.49,705.2,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,0,1000.0,HDD,0.0,0,35,104,61,3
Asus,Notebook,15.6,Windows 10,1.7,714.8,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,0,1000.0,HDD,0.0,0,35,104,72,3
Dell,Ultrabook,17.3,Windows 10,2.16,722.7,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,0,1000.0,HDD,0.0,0,42,104,72,3
Dell,Ultrabook,17.3,Windows 10,2.2,725.7,16.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,0,1000.0,HDD,0.0,0,35,104,7,3
Dell,Ultrabook,15.6,Windows 10,2.8,730.1,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,0,1000.0,HDD,0.0,0,35,104,7,3
Dell,Ultrabook,15.6,Windows 10,2.02,730.4,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,0,1000.0,HDD,0.0,0,35,104,7,3
Asus,Ultrabook,15.6,Windows 10,2.1,732.1,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,1TB HDD,0,1000.0,HDD,0.0,0,35,104,63,3
HP,Ultrabook,15.6,Windows 10 Pro,2.1,741.0,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD,1,128.0,SSD,1000.0,1,35,104,61,2
HP,Ultrabook,15.6,Windows 10 Pro,1.49,765.3,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD,1,128.0,SSD,1000.0,1,35,104,61,2
Lenovo,Ultrabook,15.6,Windows 10 Pro,1.75,777.1,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD,0,256.0,SSD,0.0,0,42,104,35,7
Dell,Ultrabook,15.6,Windows 10 Pro,2.2,779.5,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD,1,256.0,SSD,2000.0,1,35,104,7,9
Lenovo,Ultrabook,15.6,Windows 10 Pro,2.1,786.1,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD,0,256.0,SSD,0.0,0,42,104,35,7
Asus,Ultrabook,17.3,Windows 10 Pro,1.5,806.9,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD,1,128.0,SSD,1000.0,1,35,104,98,2
Dell,Ultrabook,17.3,Windows 10 Pro,2.16,806.9,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD,1,128.0,SSD,1000.0,1,42,104,72,2
HP,Ultrabook,17.3,Windows 10 Pro,2.5,812.6,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD,1,128.0,SSD,1000.0,1,35,104,70,2
Dell,Ultrabook,17.3,Windows 10 S,1.62,817.7,8.0,0,1,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD,1,128.0,SSD,1000.0,1,34,104,61,2
Dell,Ultrabook,17.3,Windows 10 S,2.0,821.6,8.0,0,1,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD,1,128.0,SSD,1000.0,1,34,104,61,2
Dell,Ultrabook,17.3,Windows 10 S,2.8,830.5,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,128GB SSD,1,128.0,SSD,1000.0,1,35,104,7,2
Dell,Ultrabook,17.3,Windows 10 S,2.8,892.5,16.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,512GB SSD,0,512.0,SSD,0.0,0,35,104,7,11
Dell,Ultrabook,17.3,Windows 10 S,1.2,894.5,8.0,0,1,3200x1800,Intel,Core i7 8550U,1.8,512GB SSD,0,512.0,SSD,0.0,0,57,104,61,11
Dell,Ultrabook,17.3,Windows 10 S,1.2,926.4,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,512GB SSD,0,512.0,SSD,0.0,0,35,104,61,11
Asus,Ultrabook,17.3,System Windows 11 Pro,1.3,955.8,16.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD,1,256.0,SSD,1000.0,1,35,104,98,8
Lenovo,Ultrabook,17.3,System Windows 11 Pro,1.19,958.4,8.0,0,1,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD,1,256.0,SSD,1000.0,1,40,104,61,8
Asus,Ultrabook,17.3,System Windows 11 Pro,1.1,958.4,8.0,0,1,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD,1,256.0,SSD,1000.0,1,34,104,61,8
Dell,Gaming,17.3,Windows 10 S,2.77,990.4,16.0,0,1,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD,1,256.0,SSD,1000.0,1,34,104,63,8
Dell,Gaming,17.3,Windows 10 S,1.2,1009.5,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD,1,256.0,SSD,1000.0,1,35,104,61,8
Dell,Ultrabook,17.3,Windows 10 S,1.21,1054.3,8.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,256GB SSD,0,256.0,SSD,0.0,0,42,104,61,7
Lenovo,Ultrabook,17.3,System Windows 11,1.37,1182.2,8.0,0,1,1920x1080,Intel,Core i7 8550U,1.8,512GB SSD,0,512.0,SSD,0.0,0,40,104,61,11
Lenovo,Ultrabook,17.3,System Windows 11,1.4,1182.2,16.0,0,1,3840x2160,Intel,Core i7 8550U,1.8,512GB SSD,0,512.0,SSD,0.0,0,38,104,61,11
Dell,Ultrabook,17.3,System Windows 11,1.2,1195.0,16.0,0,0,3200x1800,Intel,Core i7 8550U,1.8,512GB SSD,0,512.0,SSD,0.0,0,61,104,61,11
Dell,Ultrabook,17.3,System Windows 11,1.21,1246.1,8.0,0,1,3840x2160,Intel,Core i7 8550U,1.8,512GB SSD,0,512.0,SSD,0.0,0,38,104,61,11
HP,Ultrabook,17.3,System Windows 11,1.29,1278.1,16.0,0,1,3840x2160,Intel,Core i7 8550U,1.8,512GB SSD,0,512.0,SSD,0.0,0,38,104,61,11
Lenovo,Gaming,17.3,System Windows 11,1.4,1342.0,16.0,0,1,3840x2160,Intel,Core i7 8550U,1.8,512GB SSD,1,512.0,SSD,1000.0,1,38,104,61,12
LG,Gaming,17.3,System Windows 11 Pro,1.09,1469.9,16.0,0,0,1920x1080,Intel,Core i7 8550U,1.8,1TB SSD,0,1000.0,SSD,0.0,0,42,104,53,4
HP,Gaming,18.4,System Windows 11 Pro,1.29,1565.8,16.0,0,1,3840x2160,Intel,Core i7 8550U,1.8,1TB SSD,0,1000.0,SSD,0.0,0,38,104,61,4
Dell,Gaming,17.3,System Windows 11 Pro,1.21,1597.8,32.0,0,1,3840x2160,Intel,Core i7 8550U,1.8,1TB SSD,1,1000.0,SSD,512.0,1,38,104,61,6
Dell,Ultrabook,17.3,Windows 10 S,1.88,829.9,8.0,0,0,1920x1080,Intel,Core i7 8650U,1.9,128GB SSD,1,128.0,SSD,1000.0,1,35,105,61,2
Dell,Gaming,17.3,Windows 10 S,1.88,1028.1,16.0,0,0,1920x1080,Intel,Core i7 8650U,1.9,512GB SSD,1,512.0,SSD,256.0,1,35,105,61,13
Apple,Ultrabook,15.6,Mac OS X,0.92,743.6,8.0,0,0,2304x1440,Intel,Core M,1.1,128GB SSD,1,128.0,SSD,1000.0,1,48,41,49,2
Apple,Ultrabook,17.3,Mac OS X,0.92,831.2,8.0,0,0,2304x1440,Intel,Core M,1.1,128GB SSD,1,128.0,SSD,1000.0,1,48,41,46,2
Apple,Ultrabook,15.6,Mac OS X,0.92,744.9,8.0,0,0,2304x1440,Intel,Core M,1.2,128GB SSD,1,128.0,SSD,1000.0,1,48,42,49,2
Apple,Ultrabook,17.3,Mac OS X,0.92,817.7,8.0,0,0,2304x1440,Intel,Core M,1.2,128GB SSD,1,128.0,SSD,1000.0,1,48,42,46,2
Asus,Notebook,13.3,Windows 10,1.2,466.1,8.0,0,0,1920x1080,Intel,Core M 6Y30,0.9,500GB HDD,0,500.0,HDD,0.0,0,42,43,46,10
Asus,Notebook,13.3,Windows 10,1.2,466.1,8.0,0,0,1920x1080,Intel,Core M 6Y30,0.9,500GB HDD,0,500.0,HDD,0.0,0,42,43,46,10
Asus,Notebook,13.3,Windows 10,1.2,466.1,8.0,0,0,1920x1080,Intel,Core M 6Y30,0.9,500GB HDD,0,500.0,HDD,0.0,0,42,43,46,10
HP,Ultrabook,17.3,Windows 10 S,1.16,1086.3,8.0,0,1,3200x1800,Intel,Core M 6Y54,1.1,256GB SSD,0,256.0,SSD,0.0,0,57,44,46,7
